Date,Open,High,Low,Close,UpperBand,LowerBand,MiddleBand
1707537600000,122.4,122.4,121.89,122.03,122.98866716228468781818181818,120.79496920135167581818181818,121.89181818181818181818181818
1707538500000,121.92,121.99,121.36,121.37,122.98731855042841309090909091,120.75086326775340509090909091,121.86909090909090909090909091
1707539400000,121.4,121.65,121.15,121.46,122.965958177812044,120.714041822187956,121.84
1707540300000,121.48,121.67,121.15,121.26,122.94085842389032709090909091,120.65732339429149109090909091,121.79909090909090909090909091
1707541200000,121.24,121.42,120.86,121.24,122.88666169415083163636363636,120.61061103312189563636363636,121.74863636363636363636363636
1707542100000,121.29,121.4,120.91,120.98,122.88784948239543472727272727,120.52760506305911072727272727,121.70772727272727272727272727
1707543000000,120.96,121.31,120.91,121.0,122.88664954293490236363636364,120.45607772979237036363636364,121.67136363636363636363636364
1707543900000,121.06,121.39,120.74,120.82,122.89153941113886727272727273,120.36300604340658727272727273,121.62727272727272727272727273
1707544800000,120.95,121.01,120.41,120.52,122.93202048626912945454545455,120.24888860463996145454545455,121.59045454545454545454545455
1707545700000,120.55,120.73,119.97,120.33,122.97585914722690927272727273,120.15868630731854527272727273,121.56727272727272727272727273
1707546600000,120.33,121.17,120.15,120.75,122.97130464155174545454545455,120.16960444935734545454545455,121.57045454545454545454545455
1707547500000,120.78,121.07,120.74,120.83,122.97788138342504072727272727,120.14757316202950472727272727,121.56272727272727272727272727
1707548400000,120.78,120.96,120.41,120.41,122.95837960724807890909090909,120.01343857457010290909090909,121.48590909090909090909090909
1707549300000,120.41,120.88,120.3,120.8,122.90030984652158781818181818,119.95332651711477581818181818,121.42681818181818181818181818
1707550200000,120.86,121.75,120.85,121.26,122.77592940399809527272727273,119.96861605054735927272727273,121.37227272727272727272727273
1707551100000,121.3,121.8,121.15,121.8,122.67020472394300145454545455,120.01070436696608945454545455,121.34045454545454545454545455
1707552000000,121.78,121.78,120.18,120.84,122.64963814658903272727272727,119.96581639886551272727272727,121.30772727272727272727272727
1707552900000,120.84,121.01,120.68,120.86,122.632519534390942,119.927480465609058,121.28
1707553800000,120.88,121.18,120.21,120.26,122.60258817517525563636363636,119.81468455209747163636363636,121.20863636363636363636363636
1707554700000,120.27,120.35,119.36,119.56,122.457639743273706,119.672360256726294,121.065
1707555600000,119.58,119.87,119.24,119.45,122.30406249970795927272727273,119.54048295483749527272727273,120.92227272727272727272727273
1707556500000,119.39,119.69,119.0,119.37,122.13776986188561181818181818,119.42586650175075181818181818,120.78181818181818181818181818
1707557400000,119.38,119.84,119.26,119.51,122.00777713461934327272727273,119.32676831992611127272727273,120.66727272727272727272727273
1707558300000,119.49,119.62,117.51,117.65,122.30041917883446818181818182,118.69594445752916818181818182,120.49818181818181818181818182
1707559200000,117.62,118.35,116.84,118.0,122.36961139973885090909090909,118.31220678207933090909090909,120.34090909090909090909090909
1707560100000,118.18,118.46,117.9,118.32,122.35975274992888727272727273,118.05479270461656727272727273,120.20727272727272727272727273
1707561000000,118.3,118.87,118.12,118.87,122.27163684114399454545454545,117.92745406794691454545454545,120.09954545454545454545454545
1707561900000,118.86,118.86,117.88,118.66,122.20979239120694909090909091,117.77838942697486909090909091,119.99409090909090909090909091
1707562800000,118.68,118.9,117.56,117.99,122.17691362282046727272727273,117.53763183172498727272727273,119.85727272727272727272727273
1707563700000,117.96,119.04,117.96,118.62,122.09191446983532727272727273,117.42263098471012727272727273,119.75727272727272727272727273
1707564600000,118.56,119.33,118.26,119.11,122.01794484707225818181818182,117.36841878929137818181818182,119.69318181818181818181818182
1707565500000,119.13,119.54,118.67,119.51,121.96487705470833090909090909,117.34694112710985090909090909,119.65590909090909090909090909
1707566400000,119.44,119.58,118.69,119.08,121.84956944254752,117.31043055745248,119.58
1707567300000,119.1,119.46,119.01,119.26,121.71433390702090363636363636,117.30293882025182363636363636,119.50863636363636363636363636
1707568200000,119.35,119.53,118.83,118.88,121.62309814426796909090909091,117.25508367391384909090909091,119.43909090909090909090909091
1707569100000,118.81,119.1,118.63,118.72,121.46383973908047454545454545,117.22525117001043454545454545,119.34454545454545454545454545
1707570000000,118.67,119.08,118.44,119.08,121.19424183523925745454545455,117.29666725566983345454545455,119.24545454545454545454545455
1707570900000,119.05,119.15,117.79,118.28,120.72202220950277145454545455,117.44888688140631945454545455,119.08545454545454545454545455
1707571800000,118.3,118.55,118.22,118.35,120.44391907582478727272727273,117.50062637872066727272727273,118.97227272727272727272727273
1707572700000,118.32,118.81,118.24,118.41,120.09610372541976890909090909,117.62571445639841290909090909,118.86090909090909090909090909
1707573600000,118.4,118.61,116.86,117.87,119.89294130025456727272727273,117.61160415429088727272727273,118.75227272727272727272727273
1707574500000,117.83,118.2,117.62,117.87,119.81581696428506345454545455,117.53509212662402745454545455,118.67545454545454545454545455
1707575400000,117.73,118.39,117.59,118.16,119.72402410606067981818181818,117.50961225757568381818181818,118.61681818181818181818181818
1707576300000,118.15,118.25,117.7,117.83,119.64941654046736181818181818,117.44421982316900181818181818,118.54681818181818181818181818
1707577200000,117.8,117.87,116.54,116.61,119.703251104828134,117.126748895171866,118.415
1707578100000,116.64,116.9,115.53,116.75,119.80605915519528509090909091,116.94212266298653309090909091,118.37409090909090909090909091
1707579000000,116.7,117.4,116.61,117.04,119.86051072116393745454545455,116.80039836974515345454545455,118.33045454545454545454545455
1707579900000,117.13,118.28,116.62,117.73,119.85403274057351163636363636,116.75323998669921563636363636,118.30363636363636363636363636
1707580800000,117.82,117.92,117.2,117.83,119.79819897074507036363636364,116.71452830198220236363636364,118.25636363636363636363636364
1707581700000,117.81,118.63,117.67,118.11,119.76401784577286836363636364,116.69870942695440436363636364,118.23136363636363636363636364
1707582600000,118.08,118.54,117.75,118.4,119.780430717745230,116.719569282254770,118.25
1707583500000,118.35,119.02,118.35,118.95,119.815973301452408,116.714026698547592,118.265
1707584400000,118.88,119.49,118.25,119.4,119.86223457629812218181818182,116.69412906006551418181818182,118.27818181818181818181818182
1707585300000,119.36,119.4,118.79,119.26,119.81861932141677781818181818,116.71501704221958581818181818,118.26681818181818181818181818
1707586200000,119.26,119.48,118.0,118.79,119.78233807607729563636363636,116.72493465119543163636363636,118.25363636363636363636363636
1707587100000,118.72,122.23,118.72,120.68,120.10886108354593018181818182,116.52750255281770618181818182,118.31818181818181818181818182
1707588000000,120.71,121.44,119.69,120.19,120.31989037624385272727272727,116.43556416921069272727272727,118.37772727272727272727272727
1707588900000,120.23,120.99,119.54,119.75,120.44551486435153454545454545,116.40357604473937454545454545,118.42454545454545454545454545
1707589800000,119.71,119.91,119.1,119.69,120.52453922310574727272727273,116.38000623143970727272727273,118.45227272727272727272727273
1707590700000,119.62,120.08,119.25,119.49,120.62212223249810727272727273,116.39242322204734727272727273,118.50727272727272727272727273
1707591600000,119.45,119.52,118.89,119.41,120.70184032178330545454545455,116.40906876912578545454545455,118.55545454545454545454545455
1707592500000,119.4,119.78,119.22,119.32,120.76535674595124181818181818,116.42827961768512181818181818,118.59681818181818181818181818
1707593400000,119.34,119.7,118.94,119.29,120.82404963849193636363636364,116.49867763423533636363636364,118.66136363636363636363636364
1707594300000,119.27,119.69,119.17,119.46,120.89197364837912363636363636,116.57529907889360363636363636,118.73363636363636363636363636
1707595200000,119.47,119.53,118.1,118.6,120.89845290976074363636363636,116.60881981751198363636363636,118.75363636363636363636363636
1707596100000,118.55,119.22,118.47,118.84,120.90621432245237454545454545,116.69287658663853454545454545,118.79954545454545454545454545
1707597000000,118.83,119.51,118.66,119.36,120.81160885158934054545454545,117.03748205750156854545454545,118.92454545454545454545454545
1707597900000,119.28,119.58,118.73,118.85,120.652733346820044,117.387266653179956,119.02
1707598800000,118.84,119.23,118.66,119.08,120.49810784818044872727272727,117.72734669727409672727272727,119.11272727272727272727272727
1707599700000,119.08,119.39,118.83,119.18,120.42567351340078163636363636,117.93159921387194563636363636,119.17863636363636363636363636
1707600600000,119.23,119.35,118.79,119.23,120.34167639733757927272727273,118.14286905720787527272727273,119.24227272727272727272727273
1707601500000,119.21,119.3,118.89,118.99,120.27260658866735527272727273,118.29193886587809927272727273,119.28227272727272727272727273
1707602400000,119.0,119.26,118.94,119.18,120.23211592727754072727272727,118.40333861817700472727272727,119.31772727272727272727272727
1707603300000,119.17,119.17,118.7,118.7,120.24465115683610836363636364,118.36807611589116436363636364,119.30636363636363636363636364
1707604200000,118.73,119.03,118.52,118.52,120.25874452831528236363636364,118.27398274441199036363636364,119.26636363636363636363636364
1707605100000,118.51,118.88,118.46,118.71,120.26047725220019836363636364,118.22225002052707436363636364,119.24136363636363636363636364
1707606000000,118.55,119.03,118.45,118.81,120.25980864253222127272727273,118.22473681201323327272727273,119.24227272727272727272727273
1707606900000,118.7,118.76,118.36,118.63,119.98154421853036109090909091,118.31663759965145709090909091,119.14909090909090909090909091
1707607800000,118.61,119.01,118.58,118.92,119.79292800403311236363636364,118.38979926869416036363636364,119.09136363636363636363636364
1707608700000,118.95,119.28,118.77,119.23,119.71160562990584272727272727,118.42384891554870272727272727,119.06772727272727272727272727
1707609600000,119.25,119.41,118.92,119.3,119.643908471674948,118.456091528325052,119.05
1707610500000,119.26,119.4,119.16,119.32,119.61720139694107127272727273,118.46734405760438327272727273,119.04227272727272727272727273
1707611400000,119.31,119.52,119.1,119.32,119.60379126787902418181818182,118.47257236848461218181818182,119.03818181818181818181818182
1707612300000,119.34,119.44,118.95,119.44,119.62217827551626563636363636,118.46509445175646163636363636,119.04363636363636363636363636
1707613200000,119.47,120.06,119.47,120.0,119.77290678468143490909090909,118.37891139713674690909090909,119.07590909090909090909090909
1707614100000,119.98,120.0,119.15,119.23,119.74579476175617945454545455,118.38511432915291145454545455,119.06545454545454545454545455
1707615000000,119.23,119.23,118.61,118.61,119.74501703763463490909090909,118.38680114418354690909090909,119.06590909090909090909090909
1707615900000,118.6,118.6,117.0,117.41,119.96711834908172490909090909,118.03469983273645690909090909,119.00090909090909090909090909
1707616800000,117.47,118.34,117.47,118.16,119.95966688370590236363636364,117.93306038902137036363636364,118.94636363636363636363636364
1707617700000,118.16,118.77,117.73,118.77,119.95796001484168872727272727,117.92749453061285672727272727,118.94272727272727272727272727
1707618600000,118.76,118.97,118.28,118.46,119.94724231709387654545454545,117.88184859199703254545454545,118.91454545454545454545454545
1707619500000,118.58,118.73,118.24,118.39,119.92673933315354963636363636,117.83053339411917763636363636,118.87863636363636363636363636
1707620400000,118.39,119.07,118.31,118.93,119.902212172561184,117.827787827438816,118.865
1707621300000,118.77,118.79,118.44,118.65,119.88897671988814254545454545,117.81011418920276654545454545,118.84954545454545454545454545
1707622200000,118.7,119.11,118.58,119.04,119.87613673867380018181818182,117.81022689768983618181818182,118.84318181818181818181818182
1707623100000,119.08,119.16,118.67,119.05,119.89351493136187309090909091,117.82466688681994509090909091,118.85909090909090909090909091
1707624000000,119.03,119.7,118.29,119.38,119.94333750669101818181818182,117.85302612967261818181818182,118.89818181818181818181818182
1707624900000,119.35,119.56,118.8,119.36,119.98659342133207072727272727,117.86886112412247472727272727,118.92772727272727272727272727
1707625800000,119.44,119.85,119.3,119.45,120.03611738818289781818181818,117.87751897545346581818181818,118.95681818181818181818181818
1707626700000,119.48,119.76,118.81,118.81,120.036969300781596,117.893030699218404,118.965
1707627600000,118.81,118.95,118.61,118.78,120.03325757308723563636363636,117.88401515418549163636363636,118.95863636363636363636363636
1707628500000,118.72,119.26,118.55,118.85,120.01018278858972236363636364,117.87254448413755036363636364,118.94136363636363636363636364
1707629400000,118.86,119.59,118.79,119.33,120.01344804641507672727272727,117.87200649903946872727272727,118.94272727272727272727272727
1707630300000,119.29,119.36,118.9,118.94,119.98345827929788345454545455,117.86745081161120745454545455,118.92545454545454545454545455
1707631200000,119.0,119.24,118.57,118.57,119.94464069487363236363636364,117.83808657785364036363636364,118.89136363636363636363636364
1707632100000,118.56,118.82,118.2,118.54,119.88506430539879745454545455,117.81584478551029345454545455,118.85045454545454545454545455
1707633000000,118.44,118.66,118.19,118.46,119.69602644368343145454545455,117.86488264722565945454545455,118.78045454545454545454545455
1707633900000,118.33,118.74,118.17,118.23,119.65606164042074,117.81393835957926,118.735
1707634800000,118.24,118.98,118.15,118.97,119.67574638775744036363636364,117.82698088496983236363636364,118.75136363636363636363636364
1707635700000,118.98,119.42,118.92,119.31,119.58220834442466872727272727,118.09324620102987672727272727,118.83772727272727272727272727
1707636600000,119.21,119.96,118.89,119.45,119.62103398033944436363636364,118.17169329238782836363636364,118.89636363636363636363636364
1707637500000,119.46,119.84,119.14,119.52,119.69746710367169145454545455,118.16344198723739945454545455,118.93045454545454545454545455
1707638400000,119.51,120.17,119.3,119.88,119.828868313126458,118.161131686873542,118.995
1707639300000,119.71,119.8,119.29,119.66,119.88691020052236672727272727,118.21854434493217872727272727,119.05272727272727272727272727
1707640200000,119.83,120.37,119.48,120.0,120.02158683961470236363636364,118.18114043311257036363636364,119.10136363636363636363636364
1707641100000,120.0,120.03,119.49,119.98,120.12903793429782181818181818,118.19459842933854181818181818,119.16181818181818181818181818
1707642000000,119.84,120.57,119.84,120.57,120.36008448041749436363636364,118.10264279230977836363636364,119.23136363636363636363636364
1707642900000,120.53,121.28,120.23,120.69,120.58365795072479490909090909,118.02816023109338690909090909,119.30590909090909090909090909
1707643800000,120.81,120.85,120.08,120.78,120.78747579355403654545454545,117.95161511553687254545454545,119.36954545454545454545454545
1707644700000,120.76,121.32,120.59,121.18,121.05822678320087527272727273,117.84631867134457927272727273,119.45227272727272727272727273
1707645600000,121.18,121.36,120.87,120.9,121.23363708628399418181818182,117.80272655007964218181818182,119.51818181818181818181818182
1707646500000,120.82,120.87,120.5,120.55,121.33513119852857127272727273,117.85941425601688327272727273,119.59727272727272727272727273
1707647400000,120.66,120.67,119.68,120.08,121.36724374432025636363636364,117.94548352840701636363636364,119.65636363636363636363636364
1707648300000,119.99,120.58,119.89,120.57,121.44808222522264254545454545,118.02100868386826654545454545,119.73454545454545454545454545
1707649200000,120.52,121.57,120.52,121.57,121.70117213693458036363636364,117.97155513579269236363636364,119.83636363636363636363636364
1707650100000,121.56,121.75,121.35,121.62,121.92044985995608018181818182,117.99591377640755618181818182,119.95818181818181818181818182
1707651000000,121.6,121.64,121.41,121.41,122.04090972545359727272727273,118.13363572909185727272727273,120.08727272727272727272727273
1707651900000,121.4,122.99,121.34,122.78,122.41334564390388,118.14665435609612,120.28
1707652800000,122.78,122.8,120.83,121.48,122.45082923401546727272727273,118.38371622052998727272727273,120.41727272727272727272727273
1707653700000,121.49,121.87,121.14,121.83,122.45741366630655090909090909,118.70440451551163090909090909,120.58090909090909090909090909
1707654600000,121.8,122.32,121.49,122.04,122.55311259789915745454545455,118.88779649300993345454545455,120.72045454545454545454545455
1707655500000,121.86,123.47,121.84,123.1,122.86952157221301872727272727,118.91593297324152672727272727,120.89272727272727272727272727
1707656400000,123.04,123.06,121.96,121.96,122.92627252060243381818181818,119.08736384303392981818181818,121.00681818181818181818181818
1707657300000,121.95,122.53,121.56,122.43,123.03135178953774109090909091,119.24683002864407709090909091,121.13909090909090909090909091
1707658200000,122.49,122.95,122.2,122.95,123.23075684664075163636363636,119.32651588063197563636363636,121.27863636363636363636363636
1707659100000,122.82,123.57,122.69,122.85,123.34698141805252563636363636,119.50029130922020163636363636,121.42363636363636363636363636
1707660000000,122.84,123.1,121.92,122.27,123.37571354110349781818181818,119.67792282253286581818181818,121.52681818181818181818181818
1707660900000,122.28,122.59,121.68,121.75,123.32964088365384927272727273,119.88490457089160527272727273,121.60727272727272727272727273
1707661800000,121.72,122.36,121.44,121.99,123.33942001312222381818181818,120.00421635051413981818181818,121.67181818181818181818181818
1707662700000,122.0,122.4,121.79,121.86,123.337685507299716,120.112314492700284,121.725
1707663600000,121.9,122.9,121.9,122.7,123.41874748805323527272727273,120.20579796649221927272727273,121.81227272727272727272727273
1707664500000,122.72,122.97,122.24,122.9,123.53324017605251745454545455,120.24766891485657345454545455,121.89045454545454545454545455
1707665400000,122.9,122.92,122.02,122.75,123.59517078023951854545454545,120.35392012885139054545454545,121.97454545454545454545454545
1707666300000,122.75,122.94,122.54,122.87,123.615826694768532,120.544173305231468,122.08
1707667200000,122.67,123.42,122.67,123.29,123.57221257001446690909090909,120.87960561180371490909090909,122.22590909090909090909090909
1707668100000,123.25,123.34,122.8,123.16,123.53409151653981563636363636,121.15318121073291163636363636,122.34363636363636363636363636
1707669000000,123.16,123.43,122.84,123.3,123.62640095690129527272727273,121.21814449764415927272727273,122.42227272727272727272727273
1707669900000,123.38,123.46,122.81,123.01,123.66007598966118145454545455,121.31083310124790945454545455,122.48545454545454545454545455
1707670800000,122.99,123.55,122.94,123.33,123.69907586753475672727272727,121.44637867791978872727272727,122.57272727272727272727272727
1707671700000,123.44,123.49,122.35,122.8,123.70068472840556363636363636,121.44658799886716363636363636,122.57363636363636363636363636
1707672600000,122.73,123.15,122.45,122.65,123.64785840653798581818181818,121.60577795709837781818181818,122.62681818181818181818181818
1707673500000,122.66,122.77,122.38,122.54,123.62048968343264109090909091,121.69769213474917709090909091,122.65909090909090909090909091
1707674400000,122.54,122.58,121.57,121.57,123.67137802820395672727272727,121.60407651725058872727272727,122.63772727272727272727272727
1707675300000,121.6,122.05,121.21,121.96,123.63583825026672290909090909,121.53597993155145890909090909,122.58590909090909090909090909
1707676200000,121.95,121.95,121.19,121.44,123.68816521072641927272727273,121.43638024381903527272727273,122.56227272727272727272727273
1707677100000,121.56,122.07,121.28,121.72,123.708674139562214,121.351325860437786,122.53
1707678000000,121.68,121.97,121.36,121.87,123.67537982331675890909090909,121.28643835850142290909090909,122.48090909090909090909090909
1707678900000,121.86,122.03,121.71,121.99,123.64169145336338781818181818,121.24194491027297581818181818,122.44181818181818181818181818
1707679800000,121.99,122.29,121.82,122.09,123.64051883067952963636363636,121.22675389659319763636363636,122.43363636363636363636363636
1707680700000,122.09,122.97,121.82,122.7,123.65028834820715181818181818,121.30334801542921181818181818,122.47681818181818181818181818
1707681600000,122.7,122.8,121.98,122.03,123.64920414280159963636363636,121.30806858447112763636363636,122.47863636363636363636363636
1707682500000,122.02,122.64,121.85,121.97,123.64449099324094163636363636,121.32278173403178563636363636,122.48363636363636363636363636
1707683400000,121.95,122.67,121.87,122.15,123.62345855770791163636363636,121.29381416956481563636363636,122.45863636363636363636363636
1707684300000,122.16,122.17,121.3,121.33,123.62526497013551327272727273,121.14928048440994127272727273,122.38727272727272727272727273
1707685200000,121.31,121.61,120.14,121.56,123.60653653364996218181818182,121.05982710271367418181818182,122.33318181818181818181818182
1707686100000,121.56,121.56,120.89,120.94,123.62064679347235145454545455,120.87026229743673945454545455,122.24545454545454545454545455
1707687000000,120.96,121.16,120.53,121.05,123.52607880635794563636363636,120.76119392091478163636363636,122.14363636363636363636363636
1707687900000,121.08,121.38,120.87,121.21,123.415290744323032,120.694709255676968,122.055
1707688800000,121.24,121.68,121.24,121.48,123.23770016951121727272727273,120.70684528503423727272727273,121.97227272727272727272727273
1707689700000,121.47,121.88,121.12,121.88,123.10264754975858090909090909,120.73917063205960090909090909,121.92090909090909090909090909
1707690600000,121.83,122.1,121.76,122.1,122.87931123070154,120.85068876929846,121.865
